RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
34,-18,49947,Taylor Moore,0.485,0.109,0.071,0.305,4
35,0,47504,Sam Burns,0.476,0.716,-0.444,0.204,4
36,-18,36699,Patrick Rodgers,0.438,0.591,-0.444,0.292,4
37,0,57362,Austin Eckroat,0.394,0.671,0.261,-0.537,4
38,-24,39324,J.J. Spaun,0.362,0.277,0.496,-0.411,4
39,0,33948,Byeong Hun An,0.355,0.133,-0.330,0.551,4
40,0,30926,Chris Kirk,0.318,0.472,-0.252,0.098,4
41,0,25493,Nick Taylor,0.173,-0.389,1.132,-0.570,4
42,0,47993,Denny McCarthy,0.161,0.567,-0.737,0.332,4
43,0,40098,Matt Fitzpatrick,0.119,0.183,-0.251,0.187,4
43,0,27644,Brian Harman,0.119,0.024,0.315,-0.220,4
45,-38,32839,Hideki Matsuyama,0.061,-0.384,-0.569,1.013,4
46,-41,51997,Andrew Novak,-0.034,-0.422,0.031,0.357,4
47,0,29725,Tony Finau,-0.193,-0.195,-0.423,0.426,4
48,0,36799,Stephan Jaeger,-0.194,0.189,-0.243,-0.139,4
49,0,35506,Mackenzie Hughes,-0.276,0.142,-0.725,0.307,4
50,0,57366,Cameron Young,-0.333,0.803,-1.056,-0.079,4
51,0,47483,Will Zalatoris,-0.396,-0.222,0.388,-0.561,4
52,0,58168,Davis Thompson,-0.441,0.415,-1.497,0.641,4
53,0,56630,Akshay Bhatia,-0.473,-0.338,0.186,-0.321,4
54,-37,54628,Lee Hodges,-0.498,-1.089,0.175,0.416,4
55,0,59866,Nick Dunlap,-0.507,-1.620,1.124,-0.011,4
56,0,32102,Rickie Fowler,-0.514,-0.059,0.106,-0.561,4
57,0,45522,Christiaan Bezuidenhout,-0.525,-0.333,-0.569,0.378,4
58,0,39997,Corey Conners,-0.565,0.501,-0.946,-0.120,4
59,0,45242,Kevin Yu,-0.578,-0.543,0.649,-0.684,4
60,0,46414,Aaron Rai,-0.625,0.167,-0.012,-0.780,4
61,-57,39971,Sungjae Im,-0.743,0.140,-1.133,0.251,4
62,0,34046,Jordan Spieth,-0.818,-0.277,-0.370,-0.171,4
63,0,57975,Harry Hall,-0.827,-0.404,-0.482,0.058,4
64,-35,33653,Thomas Detry,-1.009,0.140,-0.946,-0.203,4
65,0,39977,Max Homa,-1.079,-0.196,-1.637,0.755,4
66,0,40006,Erik van Rooyen,-1.088,-0.581,0.241,-0.748,4
67,0,40162,Justin Lower,-1.098,-0.860,0.349,-0.587,4
68,0,54591,Ben Griffin,-1.137,-0.213,-1.338,0.414,4
69,-60,33141,Keegan Bradley,-1.188,0.674,-1.275,-0.587,4
70,0,33399,Adam Hadwin,-1.326,-0.829,-0.519,0.022,4
71,0,51766,Wyndham Clark,-1.474,0.129,-1.344,-0.259,4
72,-8,36801,Mark Hubbard,-1.735,-0.521,-0.514,-0.700,4
73,-51,35461,Beau Hossler,-1.738,-1.398,-0.356,0.017,4
74,-21,51634,Sahith Theegala,-1.829,-0.867,-0.588,-0.374,4
75,0,48153,Matthieu Pavon,-2.305,0.089,-1.488,-0.905,4
76,-64,34099,Harris English,-2.640,-1.186,-1.654,0.200,4
77,0,51349,Nico Echavarria,-3.856,-0.551,-1.154,-2.150,4
78,0,30927,Brendon Todd,-5.680,-2.374,-3.633,0.327,4
