PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
36799,Stephan Jaeger,2023 The Memorial Tournament pres. by Workday,0.4385,-0.128,0.578,0.887
36699,Patrick Rodgers,2023 The Memorial Tournament pres. by Workday,0.2825,-0.365,0.207,0.389
27649,Brandt Snedeker,2023 The Memorial Tournament pres. by Workday,-0.15,-0.416,0.726,0.519
29936,Ryan Fox,2023 The Memorial Tournament pres. by Workday,0.35775,-0.377,-0.314,0.798
50188,S.H. Kim,2023 The Memorial Tournament pres. by Workday,-0.07375,0.68,-0.835,0.143
24502,Adam Scott,2023 The Memorial Tournament pres. by Workday,1.483,1.291,-0.548,0.496
54421,Garrick Higgo,2023 The Memorial Tournament pres. by Workday,0.54125,0.584,-0.807,0.407
55893,Sam Stevens,2023 The Memorial Tournament pres. by Workday,0.04675,0.658,-0.649,0.267
47993,Denny McCarthy,2023 The Memorial Tournament pres. by Workday,2.81975,-0.388,0.236,-0.04
39546,Keith Mitchell,2023 The Memorial Tournament pres. by Workday,-0.1275,0.58,0.595,0.096
34363,Tyrrell Hatton,2023 The Memorial Tournament pres. by Workday,1.39525,1.001,-0.534,-0.147
31646,Emiliano Grillo,2023 The Memorial Tournament pres. by Workday,-0.08475,0.449,0.156,-1.056
40250,Taylor Pendrith,2023 The Memorial Tournament pres. by Workday,-1.26175,-0.334,0.407,0.434
59652,Sam Bennett,2023 The Memorial Tournament pres. by Workday,-1.626,0.572,0.219,-0.249
39971,Sungjae Im,2023 The Memorial Tournament pres. by Workday,0.3895,-0.547,0.617,-0.039
45522,Christiaan Bezuidenhout,2023 The Memorial Tournament pres. by Workday,0.657,-0.015,0.196,0.069
58168,Davis Thompson,2023 The Memorial Tournament pres. by Workday,-0.5565,-0.81,0.523,-0.068
47591,Eric Cole,2023 The Memorial Tournament pres. by Workday,1.287,-0.46,-0.247,0.503
23983,Luke Donald,2023 The Memorial Tournament pres. by Workday,0.82825,-0.382,0.273,-0.072
47995,Davis Riley,2023 The Memorial Tournament pres. by Workday,-0.15675,-0.817,1.275,0.375
49771,J.T. Poston,2023 The Memorial Tournament pres. by Workday,1.08025,-0.376,0.318,-0.573
33141,Keegan Bradley,2023 The Memorial Tournament pres. by Workday,1.34225,0.203,-0.533,0.244
27349,Alex Noren,2023 The Memorial Tournament pres. by Workday,0.4215,-1.034,-0.024,0.466
34099,Harris English,2023 The Memorial Tournament pres. by Workday,0.53625,0.294,-1.207,0.23
35532,Tom Hoge,2023 The Memorial Tournament pres. by Workday,-2.07575,-1.316,0.918,0.67
48887,Matt Wallace,2023 The Memorial Tournament pres. by Workday,0.929,0.062,-0.8,0.398
28252,Séamus Power,2023 The Memorial Tournament pres. by Workday,1.19525,-0.255,-0.621,-0.272
50493,Justin Suh,2023 The Memorial Tournament pres. by Workday,1.21475,0.212,-0.316,-0.541
32139,Danny Willett,2023 The Memorial Tournament pres. by Workday,0.52275,0.064,-0.662,-0.589
35310,Lanto Griffin,2023 The Memorial Tournament pres. by Workday,-0.9005,0.278,-0.884,-0.312
20229,Stewart Cink,2023 The Memorial Tournament pres. by Workday,-0.043,-0.169,-0.516,-0.049
55789,Taylor Montgomery,2023 The Memorial Tournament pres. by Workday,1.573,-0.837,-0.397,0.511
51634,Sahith Theegala,2023 The Memorial Tournament pres. by Workday,0.6515,-1.07,-0.365,-0.326
26476,Chez Reavie,2023 The Memorial Tournament pres. by Workday,0.87725,-0.321,-0.733,-0.949
23108,Matt Kuchar,2023 The Memorial Tournament pres. by Workday,0.907,-0.33,-1.091,0.113
