TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,SCORE,TOTAL_SCORE
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Mackenzie Hughes,71,7468,72,279
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Mackenzie Hughes,71,7468,72,279
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Stephan Jaeger,71,7468,69,279
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Stephan Jaeger,71,7468,68,279
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Stephan Jaeger,71,7468,69,279
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Stephan Jaeger,71,7468,73,279
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Jason Dufner,71,7468,70,279
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Jason Dufner,71,7468,65,279
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Jason Dufner,71,7468,70,279
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Jason Dufner,71,7468,74,279
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Keith Mitchell,71,7468,69,279
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Keith Mitchell,71,7468,66,279
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Keith Mitchell,71,7468,69,279
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Keith Mitchell,71,7468,75,279
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Sebastián Muñoz,71,7468,70,280
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Sebastián Muñoz,71,7468,66,280
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Sebastián Muñoz,71,7468,67,280
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Sebastián Muñoz,71,7468,77,280
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Talor Gooch,71,7468,69,281
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Talor Gooch,71,7468,70,281
2019 3M Open,2019-07-06,3,275.0,71.6,0.043,9.5,21,TPC Twin Cities,"Blaine, MN",Talor Gooch,71,7468,67,281
2019 3M Open,2019-07-07,4,275.0,72.3,0.004,6.3,42,TPC Twin Cities,"Blaine, MN",Talor Gooch,71,7468,75,281
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Hunter Mahan,71,7468,72,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Hunter Mahan,71,7468,68,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Sangmoon Bae,71,7468,69,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Sangmoon Bae,71,7468,71,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",David Lingmerth,71,7468,72,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",David Lingmerth,71,7468,68,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Russell Henley,71,7468,70,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Russell Henley,71,7468,70,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Morgan Hoffmann,71,7468,73,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Morgan Hoffmann,71,7468,67,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Ollie Schniederjans,71,7468,70,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Ollie Schniederjans,71,7468,70,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Cam Davis,71,7468,70,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Cam Davis,71,7468,70,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Andrew Landry,71,7468,68,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Andrew Landry,71,7468,72,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Alex Cejka,71,7468,70,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Alex Cejka,71,7468,70,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Peter Uihlein,71,7468,69,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Peter Uihlein,71,7468,71,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Kelly Kraft,71,7468,73,140
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Kelly Kraft,71,7468,67,140
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Harris English,71,7468,69,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Harris English,71,7468,72,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Danny Lee,71,7468,71,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Danny Lee,71,7468,70,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Austin Cook,71,7468,68,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Austin Cook,71,7468,73,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Josh Teater,71,7468,69,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Josh Teater,71,7468,72,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Trey Mullinax,71,7468,71,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Trey Mullinax,71,7468,70,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Alvaro Ortiz,71,7468,73,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Alvaro Ortiz,71,7468,68,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Seth Reeves,71,7468,72,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Seth Reeves,71,7468,69,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Chris Thompson,71,7468,74,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Chris Thompson,71,7468,67,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Sepp Straka,71,7468,73,141
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Sepp Straka,71,7468,68,141
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Kris Blanks,71,7468,73,142
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Kris Blanks,71,7468,69,142
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Nate Lashley,71,7468,69,142
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Nate Lashley,71,7468,73,142
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Matt Jones,71,7468,74,142
2019 3M Open,2019-07-05,2,275.0,73.2,0.039,6.7,7,TPC Twin Cities,"Blaine, MN",Matt Jones,71,7468,68,142
2019 3M Open,2019-07-04,1,275.0,75.4,0.472,8.2,159,TPC Twin Cities,"Blaine, MN",Wes Roach,71,7468,69,142
