TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE,R1_AVG_SCORE,R2_AVG_SCORE,R3_AVG_SCORE,R4_AVG_SCORE
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Austin Cook,72,7295,,67,284,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Austin Cook,72,7295,,75,284,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Henrik Stenson,72,7295,,70,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Henrik Stenson,72,7295,,75,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Henrik Stenson,72,7295,,71,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Henrik Stenson,72,7295,,69,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Adam Hadwin,72,7295,,73,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Adam Hadwin,72,7295,,70,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Adam Hadwin,72,7295,,71,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Adam Hadwin,72,7295,,71,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Satoshi Kodaira,72,7295,,72,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Satoshi Kodaira,72,7295,,71,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Satoshi Kodaira,72,7295,,68,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Satoshi Kodaira,72,7295,,74,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Michael Kim,72,7295,,73,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Michael Kim,72,7295,,69,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Michael Kim,72,7295,,69,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Michael Kim,72,7295,,74,285,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Luke List,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Luke List,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Luke List,72,7295,,77,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Luke List,72,7295,,69,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Ryan Fox,72,7295,,74,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Ryan Fox,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Ryan Fox,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Ryan Fox,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Cam Davis,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Cam Davis,72,7295,,72,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Cam Davis,72,7295,,73,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Cam Davis,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brooks Koepka,72,7295,,72,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Brooks Koepka,72,7295,,69,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brooks Koepka,72,7295,,75,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Brooks Koepka,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Masahiro Kawamura,72,7295,,77,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Masahiro Kawamura,72,7295,,67,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Masahiro Kawamura,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Masahiro Kawamura,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Ross Fisher,72,7295,,75,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Ross Fisher,72,7295,,70,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Ross Fisher,72,7295,,68,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Ross Fisher,72,7295,,73,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Haotong Li,72,7295,,71,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Haotong Li,72,7295,,72,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Haotong Li,72,7295,,67,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Haotong Li,72,7295,,76,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Kyle Stanley,72,7295,,72,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Kyle Stanley,72,7295,,69,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Kyle Stanley,72,7295,,69,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Kyle Stanley,72,7295,,76,286,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brendan Steele,72,7295,,68,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Brendan Steele,72,7295,,76,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brendan Steele,72,7295,,73,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Brendan Steele,72,7295,,70,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Tom Lewis,72,7295,,75,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Tom Lewis,72,7295,,70,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Tom Lewis,72,7295,,68,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Tom Lewis,72,7295,,74,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Sean Crocker,72,7295,,71,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Sean Crocker,72,7295,,71,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Sean Crocker,72,7295,,69,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Sean Crocker,72,7295,,76,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Yusaku Miyazato,72,7295,,71,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Yusaku Miyazato,72,7295,,74,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Yusaku Miyazato,72,7295,,65,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Yusaku Miyazato,72,7295,,77,287,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Bryson DeChambeau,72,7295,,75,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Bryson DeChambeau,72,7295,,70,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Bryson DeChambeau,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Bryson DeChambeau,72,7295,,70,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Tyrrell Hatton,72,7295,,74,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Tyrrell Hatton,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Tyrrell Hatton,72,7295,,72,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Tyrrell Hatton,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Casey,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Casey,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Casey,72,7295,,72,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Casey,72,7295,,72,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Kevin Na,72,7295,,70,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Kevin Na,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Kevin Na,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Kevin Na,72,7295,,72,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Shubhankar Sharma,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Shubhankar Sharma,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Shubhankar Sharma,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Shubhankar Sharma,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Yuta Ikeda,72,7295,,70,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Yuta Ikeda,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Yuta Ikeda,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Yuta Ikeda,72,7295,,74,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Jason Dufner,72,7295,,75,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Jason Dufner,72,7295,,70,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Jason Dufner,72,7295,,68,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Jason Dufner,72,7295,,75,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Lucas Herbert,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Lucas Herbert,72,7295,,69,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Lucas Herbert,72,7295,,69,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Lucas Herbert,72,7295,,77,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Byeong Hun An,72,7295,,73,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Byeong Hun An,72,7295,,71,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Byeong Hun An,72,7295,,66,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Byeong Hun An,72,7295,,78,288,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Marc Leishman,72,7295,,72,289,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Marc Leishman,72,7295,,72,289,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Marc Leishman,72,7295,,69,289,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Marc Leishman,72,7295,,76,289,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Gavin Green,72,7295,,72,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Gavin Green,72,7295,,73,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Gavin Green,72,7295,,71,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Gavin Green,72,7295,,74,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brett Rumford,72,7295,,74,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Brett Rumford,72,7295,,70,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brett Rumford,72,7295,,72,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Brett Rumford,72,7295,,74,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Marcus Kinhult,72,7295,,74,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Marcus Kinhult,72,7295,,69,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Marcus Kinhult,72,7295,,71,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Marcus Kinhult,72,7295,,76,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Lee Westwood,72,7295,,72,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Lee Westwood,72,7295,,72,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Lee Westwood,72,7295,,69,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Lee Westwood,72,7295,,77,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brandon Stone,72,7295,,68,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Brandon Stone,72,7295,,72,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Brandon Stone,72,7295,,73,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Brandon Stone,72,7295,,77,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Shaun Norris,72,7295,,74,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Shaun Norris,72,7295,,68,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Shaun Norris,72,7295,,69,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Shaun Norris,72,7295,,79,290,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Si Woo Kim,72,7295,,71,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Si Woo Kim,72,7295,,72,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Si Woo Kim,72,7295,,75,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Si Woo Kim,72,7295,,73,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Dunne,72,7295,,71,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Dunne,72,7295,,73,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Dunne,72,7295,,73,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Paul Dunne,72,7295,,74,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Rhys Enoch,72,7295,,74,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Rhys Enoch,72,7295,,71,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Rhys Enoch,72,7295,,70,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Rhys Enoch,72,7295,,76,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Gary Woodland,72,7295,,71,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-20,2,15.0,59.9,0.201,7.6,230,Carnoustie Golf Links,"Carnoustie, Scotland",Gary Woodland,72,7295,,72,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-21,3,15.0,63.6,0.008,13.7,246,Carnoustie Golf Links,"Carnoustie, Scotland",Gary Woodland,72,7295,,72,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-22,4,15.0,66.6,0.0,16.3,256,Carnoustie Golf Links,"Carnoustie, Scotland",Gary Woodland,72,7295,,76,291,74.84,75.05,70.23,73.22
2018 The Open,2018-07-19,1,15.0,63.2,0.008,11.9,246,Carnoustie Golf Links,"Carnoustie, Scotland",Matthew Southgate,72,7295,,69,291,74.84,75.05,70.23,73.22
