TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE,R1_AVG_SCORE,R2_AVG_SCORE,R3_AVG_SCORE,R4_AVG_SCORE
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Doc Redman,72,7256,,71,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Patrick Reed,72,7256,,73,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Patrick Reed,72,7256,,70,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Patrick Reed,72,7256,,68,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Patrick Reed,72,7256,,73,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Will Zalatoris,72,7256,,69,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Will Zalatoris,72,7256,,71,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Will Zalatoris,72,7256,,70,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Will Zalatoris,72,7256,,74,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sam Burns,72,7256,,68,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sam Burns,72,7256,,69,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sam Burns,72,7256,,71,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sam Burns,72,7256,,76,284,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Rory McIlroy,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Rory McIlroy,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Rory McIlroy,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Rory McIlroy,72,7256,,66,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Pat Perez,72,7256,,70,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Pat Perez,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Pat Perez,72,7256,,75,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Pat Perez,72,7256,,68,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Séamus Power,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Séamus Power,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Séamus Power,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Séamus Power,72,7256,,70,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Ian Poulter,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Ian Poulter,72,7256,,70,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Ian Poulter,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Ian Poulter,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Justin Thomas,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Justin Thomas,72,7256,,69,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Justin Thomas,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Justin Thomas,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Abraham Ancer,72,7256,,68,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Abraham Ancer,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Abraham Ancer,72,7256,,74,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Abraham Ancer,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Joel Dahmen,72,7256,,70,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Joel Dahmen,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Joel Dahmen,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Joel Dahmen,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Tom Hoge,72,7256,,66,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Tom Hoge,72,7256,,71,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Tom Hoge,72,7256,,72,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Tom Hoge,72,7256,,76,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sebastián Muñoz,72,7256,,70,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sebastián Muñoz,72,7256,,73,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sebastián Muñoz,72,7256,,65,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sebastián Muñoz,72,7256,,77,285,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Kramer Hickok,72,7256,,67,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Kramer Hickok,72,7256,,75,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Kramer Hickok,72,7256,,71,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Kramer Hickok,72,7256,,73,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Francesco Molinari,72,7256,,70,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Francesco Molinari,72,7256,,73,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Francesco Molinari,72,7256,,69,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Francesco Molinari,72,7256,,74,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scott Stallings,72,7256,,71,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scott Stallings,72,7256,,75,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scott Stallings,72,7256,,65,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scott Stallings,72,7256,,75,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Louis Oosthuizen,72,7256,,69,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Louis Oosthuizen,72,7256,,72,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Louis Oosthuizen,72,7256,,69,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Louis Oosthuizen,72,7256,,76,286,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Peter Malnati,72,7256,,70,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Peter Malnati,72,7256,,75,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Peter Malnati,72,7256,,72,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Peter Malnati,72,7256,,70,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Adam Long,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Adam Long,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Adam Long,72,7256,,75,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Adam Long,72,7256,,70,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Maverick McNealy,72,7256,,70,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Maverick McNealy,72,7256,,76,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Maverick McNealy,72,7256,,70,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Maverick McNealy,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Troy Merritt,72,7256,,74,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Troy Merritt,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Troy Merritt,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Troy Merritt,72,7256,,71,287,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Aaron Wise,72,7256,,71,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Aaron Wise,72,7256,,74,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Aaron Wise,72,7256,,74,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Aaron Wise,72,7256,,69,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Dylan Frittelli,72,7256,,73,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Dylan Frittelli,72,7256,,72,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Dylan Frittelli,72,7256,,73,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Dylan Frittelli,72,7256,,70,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Brice Garnett,72,7256,,67,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Brice Garnett,72,7256,,76,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Brice Garnett,72,7256,,74,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Brice Garnett,72,7256,,71,288,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Branden Grace,72,7256,,71,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Branden Grace,72,7256,,72,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Branden Grace,72,7256,,73,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Branden Grace,72,7256,,73,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jason Kokrak,72,7256,,72,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jason Kokrak,72,7256,,72,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jason Kokrak,72,7256,,71,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jason Kokrak,72,7256,,74,289,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",K.H. Lee,72,7256,,70,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",K.H. Lee,72,7256,,73,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",K.H. Lee,72,7256,,76,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",K.H. Lee,72,7256,,71,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scottie Scheffler,72,7256,,70,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scottie Scheffler,72,7256,,76,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scottie Scheffler,72,7256,,68,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Scottie Scheffler,72,7256,,76,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sungjae Im,72,7256,,72,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sungjae Im,72,7256,,72,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sungjae Im,72,7256,,70,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Sungjae Im,72,7256,,76,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-10,1,6.0,68.5,0.693,9.5,172,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jimmy Walker,72,7256,,70,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-11,2,6.0,66.6,0.531,9.2,123,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jimmy Walker,72,7256,,73,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-12,3,6.0,65.2,0.929,19.9,247,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jimmy Walker,72,7256,,71,290,73.43,76.86,71.46,71.57
2022 THE PLAYERS Championship,2022-03-13,4,6.0,46.9,0.0,16.1,355,TPC Sawgrass (THE PLAYERS Stadium Course),"Ponte Vedra Beach, FL",Jimmy Walker,72,7256,,76,290,73.43,76.86,71.46,71.57
