TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,SCORE,TOTAL_SCORE
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taisei Shimizu,70,7079,69,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Taisei Shimizu,70,7079,68,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Andrew Novak,70,7079,68,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Andrew Novak,70,7079,65,270
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Andrew Novak,70,7079,68,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Andrew Novak,70,7079,69,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Nate Lashley,70,7079,70,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Nate Lashley,70,7079,66,270
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Nate Lashley,70,7079,63,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Nate Lashley,70,7079,71,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Kevin Yu,70,7079,65,270
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Kevin Yu,70,7079,68,270
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Kevin Yu,70,7079,66,270
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Kevin Yu,70,7079,71,270
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ben Griffin,70,7079,71,271
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ben Griffin,70,7079,70,271
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ben Griffin,70,7079,66,271
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ben Griffin,70,7079,64,271
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Rico Hoey,70,7079,67,271
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Rico Hoey,70,7079,70,271
2024 ZOZO CHAMPIONSHIP,2024-10-26,3,82.0,65.0,0.0,7.2,35,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Rico Hoey,70,7079,68,271
2024 ZOZO CHAMPIONSHIP,2024-10-27,4,82.0,68.0,0.717,8.8,151,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Rico Hoey,70,7079,66,271
2024 ZOZO CHAMPIONSHIP,2024-10-24,1,82.0,71.2,0.035,9.8,47,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ren Yonezawa,70,7079,71,271
2024 ZOZO CHAMPIONSHIP,2024-10-25,2,82.0,65.4,0.012,9.7,31,ACCORDIA GOLF Narashino Country Club,"Chiba, Japan",Ren Yonezawa,70,7079,66,271
