TOURNAMENT_NAME,ROUND_DATE,ROUND_NUMBER,ELEVATION,TEMPERATURE,PRECIPITATION,WIND_SPEED,WIND_DIRECTION,COURSE_NAME,COURSE_LOCATION,PLAYER_NAME,PAR,LENGTH,COURSE_AVERAGE_SCORE,SCORE,TOTAL_SCORE
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Gary Woodland,71,7075,72.89,68,271
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Gary Woodland,71,7075,72.89,65,271
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Gary Woodland,71,7075,72.89,69,271
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Gary Woodland,71,7075,72.89,69,271
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Brooks Koepka,71,7075,72.89,69,274
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Brooks Koepka,71,7075,72.89,69,274
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Brooks Koepka,71,7075,72.89,68,274
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Brooks Koepka,71,7075,72.89,68,274
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Xander Schauffele,71,7075,72.89,66,277
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Xander Schauffele,71,7075,72.89,73,277
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Xander Schauffele,71,7075,72.89,71,277
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Xander Schauffele,71,7075,72.89,67,277
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Jon Rahm,71,7075,72.89,69,277
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Jon Rahm,71,7075,72.89,70,277
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Jon Rahm,71,7075,72.89,70,277
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Jon Rahm,71,7075,72.89,68,277
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Chez Reavie,71,7075,72.89,68,277
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Chez Reavie,71,7075,72.89,70,277
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Chez Reavie,71,7075,72.89,68,277
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Chez Reavie,71,7075,72.89,71,277
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Justin Rose,71,7075,72.89,65,277
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Justin Rose,71,7075,72.89,70,277
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Justin Rose,71,7075,72.89,68,277
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Justin Rose,71,7075,72.89,74,277
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Adam Scott,71,7075,72.89,70,278
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Adam Scott,71,7075,72.89,69,278
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Adam Scott,71,7075,72.89,71,278
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Adam Scott,71,7075,72.89,68,278
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Louis Oosthuizen,71,7075,72.89,66,278
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Louis Oosthuizen,71,7075,72.89,70,278
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Louis Oosthuizen,71,7075,72.89,70,278
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Louis Oosthuizen,71,7075,72.89,72,278
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Henrik Stenson,71,7075,72.89,68,279
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Henrik Stenson,71,7075,72.89,71,279
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Henrik Stenson,71,7075,72.89,70,279
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Henrik Stenson,71,7075,72.89,70,279
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Chesson Hadley,71,7075,72.89,68,279
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Chesson Hadley,71,7075,72.89,70,279
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Chesson Hadley,71,7075,72.89,70,279
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Chesson Hadley,71,7075,72.89,71,279
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Rory McIlroy,71,7075,72.89,68,279
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Rory McIlroy,71,7075,72.89,69,279
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Rory McIlroy,71,7075,72.89,70,279
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Rory McIlroy,71,7075,72.89,72,279
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Viktor Hovland,71,7075,72.89,69,280
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Viktor Hovland,71,7075,72.89,73,280
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Viktor Hovland,71,7075,72.89,71,280
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Viktor Hovland,71,7075,72.89,67,280
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Fitzpatrick,71,7075,72.89,69,280
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Fitzpatrick,71,7075,72.89,71,280
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Fitzpatrick,71,7075,72.89,72,280
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Fitzpatrick,71,7075,72.89,68,280
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Danny Willett,71,7075,72.89,71,280
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Danny Willett,71,7075,72.89,71,280
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Danny Willett,71,7075,72.89,67,280
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Danny Willett,71,7075,72.89,71,280
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Wallace,71,7075,72.89,70,280
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Wallace,71,7075,72.89,68,280
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Wallace,71,7075,72.89,71,280
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Wallace,71,7075,72.89,71,280
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Webb Simpson,71,7075,72.89,74,281
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Webb Simpson,71,7075,72.89,68,281
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Webb Simpson,71,7075,72.89,73,281
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Webb Simpson,71,7075,72.89,66,281
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Francesco Molinari,71,7075,72.89,68,281
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Francesco Molinari,71,7075,72.89,72,281
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Francesco Molinari,71,7075,72.89,71,281
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Francesco Molinari,71,7075,72.89,70,281
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Byeong Hun An,71,7075,72.89,70,281
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Byeong Hun An,71,7075,72.89,72,281
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Byeong Hun An,71,7075,72.89,68,281
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Byeong Hun An,71,7075,72.89,71,281
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Graeme McDowell,71,7075,72.89,69,281
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Graeme McDowell,71,7075,72.89,70,281
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Graeme McDowell,71,7075,72.89,70,281
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Graeme McDowell,71,7075,72.89,72,281
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Kuchar,71,7075,72.89,69,281
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Kuchar,71,7075,72.89,69,281
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Kuchar,71,7075,72.89,70,281
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Matt Kuchar,71,7075,72.89,73,281
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Paul Casey,71,7075,72.89,70,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Paul Casey,71,7075,72.89,72,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Paul Casey,71,7075,72.89,73,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Paul Casey,71,7075,72.89,67,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Alex Prugh,71,7075,72.89,75,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Alex Prugh,71,7075,72.89,69,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Alex Prugh,71,7075,72.89,70,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Alex Prugh,71,7075,72.89,68,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Tyrrell Hatton,71,7075,72.89,70,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Tyrrell Hatton,71,7075,72.89,74,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Tyrrell Hatton,71,7075,72.89,69,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Tyrrell Hatton,71,7075,72.89,69,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Day,71,7075,72.89,70,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Day,71,7075,72.89,73,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Day,71,7075,72.89,70,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Day,71,7075,72.89,69,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Tiger Woods,71,7075,72.89,70,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Tiger Woods,71,7075,72.89,72,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Tiger Woods,71,7075,72.89,71,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Tiger Woods,71,7075,72.89,69,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Cantlay,71,7075,72.89,73,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Cantlay,71,7075,72.89,71,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Cantlay,71,7075,72.89,68,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Cantlay,71,7075,72.89,70,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Hideki Matsuyama,71,7075,72.89,69,282
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Hideki Matsuyama,71,7075,72.89,73,282
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Hideki Matsuyama,71,7075,72.89,70,282
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Hideki Matsuyama,71,7075,72.89,70,282
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Sepp Straka,71,7075,72.89,68,283
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Sepp Straka,71,7075,72.89,72,283
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Sepp Straka,71,7075,72.89,76,283
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Sepp Straka,71,7075,72.89,67,283
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Shane Lowry,71,7075,72.89,75,283
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Shane Lowry,71,7075,72.89,69,283
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Shane Lowry,71,7075,72.89,70,283
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Shane Lowry,71,7075,72.89,69,283
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Jim Furyk,71,7075,72.89,73,283
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Jim Furyk,71,7075,72.89,67,283
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Jim Furyk,71,7075,72.89,72,283
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Jim Furyk,71,7075,72.89,71,283
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Nate Lashley,71,7075,72.89,67,283
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Nate Lashley,71,7075,72.89,74,283
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Nate Lashley,71,7075,72.89,70,283
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Nate Lashley,71,7075,72.89,72,283
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Marcus Kinhult,71,7075,72.89,74,284
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Marcus Kinhult,71,7075,72.89,70,284
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Marcus Kinhult,71,7075,72.89,74,284
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Marcus Kinhult,71,7075,72.89,66,284
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Reed,71,7075,72.89,71,284
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Reed,71,7075,72.89,73,284
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Reed,71,7075,72.89,72,284
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Patrick Reed,71,7075,72.89,68,284
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Billy Horschel,71,7075,72.89,73,284
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Billy Horschel,71,7075,72.89,70,284
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Billy Horschel,71,7075,72.89,71,284
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Billy Horschel,71,7075,72.89,70,284
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Collin Morikawa,71,7075,72.89,71,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Collin Morikawa,71,7075,72.89,73,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Collin Morikawa,71,7075,72.89,72,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Collin Morikawa,71,7075,72.89,69,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Bryson DeChambeau,71,7075,72.89,69,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Bryson DeChambeau,71,7075,72.89,74,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Bryson DeChambeau,71,7075,72.89,73,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Bryson DeChambeau,71,7075,72.89,69,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Aaron Wise,71,7075,72.89,66,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Aaron Wise,71,7075,72.89,71,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Aaron Wise,71,7075,72.89,79,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Aaron Wise,71,7075,72.89,69,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Martin Kaymer,71,7075,72.89,69,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Martin Kaymer,71,7075,72.89,75,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Martin Kaymer,71,7075,72.89,71,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Martin Kaymer,71,7075,72.89,70,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Dufner,71,7075,72.89,70,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Dufner,71,7075,72.89,71,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Dufner,71,7075,72.89,73,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Jason Dufner,71,7075,72.89,71,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Marc Leishman,71,7075,72.89,69,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Marc Leishman,71,7075,72.89,74,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Marc Leishman,71,7075,72.89,70,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Marc Leishman,71,7075,72.89,72,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Dustin Johnson,71,7075,72.89,71,285
2019 U.S. Open,2019-06-14,2,14.0,57.7,0.008,11.7,254,Pebble Beach Golf Links,"Pebble Beach, CA",Dustin Johnson,71,7075,72.89,69,285
2019 U.S. Open,2019-06-15,3,14.0,56.1,0.0,10.5,287,Pebble Beach Golf Links,"Pebble Beach, CA",Dustin Johnson,71,7075,72.89,71,285
2019 U.S. Open,2019-06-16,4,14.0,56.3,0.0,8.1,268,Pebble Beach Golf Links,"Pebble Beach, CA",Dustin Johnson,71,7075,72.89,74,285
2019 U.S. Open,2019-06-13,1,14.0,58.8,0.0,14.1,228,Pebble Beach Golf Links,"Pebble Beach, CA",Brandon Wu,71,7075,72.89,71,285
