RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
28,47,47988,Nick Hardy,1.022,0.720,0.806,-0.504,4
29,0,47347,Adam Schenk,0.974,0.183,0.691,0.099,4
30,0,51696,Rico Hoey,0.911,0.831,-0.017,0.097,4
30,34,39324,J.J. Spaun,0.911,1.108,0.141,-0.339,4
32,49,22371,Aaron Baddeley,0.910,-0.360,-0.006,1.275,4
33,0,58696,Peter Kuest,0.816,0.656,0.152,0.008,4
34,0,39977,Max Homa,0.801,0.473,0.154,0.173,4
35,39,55893,Sam Stevens,0.747,-0.196,-0.186,1.128,4
36,41,51070,Vincent Norrman,0.728,0.773,-0.186,0.140,4
37,0,40098,Matt Fitzpatrick,0.727,-0.228,0.122,0.832,4
38,-22,26596,Ryan Moore,0.725,-0.045,0.223,0.546,4
39,0,32366,Kevin Chappell,0.712,-0.424,0.086,1.050,4
40,0,26476,Chez Reavie,0.642,0.366,-0.658,0.934,4
41,0,12716,Charley Hoffman,0.624,0.769,0.359,-0.504,4
42,-1,40115,Adam Svensson,0.601,-0.387,1.237,-0.250,4
43,0,46441,Robby Shelton,0.531,-1.229,0.697,1.063,4
44,0,29908,C.T. Pan,0.500,-0.202,0.903,-0.202,4
45,-6,54591,Ben Griffin,0.415,-0.162,0.192,0.385,4
45,0,50525,Collin Morikawa,0.415,0.587,-0.514,0.342,4
47,4,33408,Tyson Alexander,0.346,-0.052,0.207,0.191,4
48,0,46442,Maverick McNealy,0.335,0.657,0.394,-0.716,4
49,0,29221,Webb Simpson,0.312,0.840,-0.717,0.189,4
50,-38,60067,Joe Highsmith,0.290,-0.386,0.096,0.579,4
51,0,52453,Nicolai Højgaard,0.260,0.892,1.046,-1.678,4
52,0,45522,Christiaan Bezuidenhout,0.251,0.371,-0.298,0.177,4
53,-15,40162,Justin Lower,0.249,-0.370,0.610,0.009,4
54,0,36326,David Lipsky,0.104,0.474,-0.673,0.303,4
54,0,27330,Josh Teater,0.104,-0.844,0.309,0.639,4
56,0,36884,Ben Kohles,0.094,0.806,0.105,-0.818,4
57,4,54783,Dylan Wu,0.084,-0.426,0.535,-0.026,4
58,-44,34021,Bud Cauley,0.032,0.032,-0.146,0.146,4
59,0,57975,Harry Hall,-0.009,-0.967,0.833,0.125,4
60,-50,47679,Victor Perez,-0.037,0.175,0.423,-0.636,4
61,0,50484,Hayden Springer,-0.119,-0.214,-0.581,0.675,4
62,0,24502,Adam Scott,-0.251,0.444,-0.345,-0.350,4
62,0,51894,Vince Whaley,-0.251,-1.471,0.910,0.310,4
64,0,20229,Stewart Cink,-0.322,-0.245,-0.018,-0.059,4
65,-29,48867,Matti Schmid,-0.394,-0.161,0.083,-0.317,4
66,-53,46414,Aaron Rai,-0.411,-0.318,0.078,-0.172,4
67,-44,58168,Davis Thompson,-0.419,0.080,-1.149,0.649,4
68,0,27214,Kevin Streelman,-0.424,0.389,-0.590,-0.224,4
69,0,34310,Alexander Björk,-0.432,-0.457,-0.889,0.913,4
70,0,51287,Ryo Hisatsune,-0.542,-0.513,-0.399,0.370,4
71,0,27644,Brian Harman,-0.582,0.562,-0.751,-0.393,4
72,0,59442,Parker Coody,-0.599,-0.174,-0.074,-0.351,4
73,-10,50188,S.H. Kim,-0.619,-0.329,-0.024,-0.265,4
74,0,27649,Brandt Snedeker,-0.704,-0.307,-0.212,-0.185,4
75,-25,54421,Garrick Higgo,-0.797,0.378,-0.716,-0.459,4
76,0,29478,Kevin Kisner,-0.918,-0.343,0.204,-0.780,4
77,0,48319,Tom Whitney,-1.132,0.471,-0.342,-1.261,4
78,0,55454,Carl Yuan,-1.255,-0.043,-0.417,-0.795,4
79,-17,39327,Ben Silverman,-1.311,-0.569,-1.089,0.347,4
80,-36,35461,Beau Hossler,-1.326,0.042,-1.484,0.115,4
81,-16,59836,Pierceson Coody,-1.864,-0.470,-0.660,-0.734,4
82,0,46113,Ryan McCormick,-1.932,-1.988,-0.326,0.381,4
