RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
28,0,39997,Corey Conners,0.374,0.406,-0.138,0.106,2
29,0,39546,Keith Mitchell,0.332,0.503,0.076,-0.247,2
30,0,23108,Matt Kuchar,0.331,-0.416,-0.799,1.545,2
31,-30,48081,Xander Schauffele,0.326,-0.777,1.132,-0.030,2
32,0,27349,Alex Noren,0.167,-0.181,-0.090,0.437,2
33,0,30927,Brendon Todd,0.153,-0.160,0.404,-0.091,2
34,0,37275,Sam Ryder,0.137,-0.795,0.604,0.327,2
35,0,39971,Sungjae Im,0.075,0.829,-0.782,0.027,2
36,0,30911,Tommy Fleetwood,0.027,0.334,-0.608,0.300,2
37,0,54591,Ben Griffin,-0.095,-0.673,-0.296,0.874,2
38,-33,32839,Hideki Matsuyama,-0.100,0.756,-0.381,-0.475,2
39,-24,47988,Nick Hardy,-0.101,0.663,-0.560,-0.204,2
40,26,50188,S.H. Kim,-0.123,0.623,-1.250,0.504,2
41,0,47993,Denny McCarthy,-0.129,0.416,0.525,-1.070,2
42,0,29221,Webb Simpson,-0.132,0.795,-0.791,-0.136,2
43,-15,27129,Luke List,-0.154,0.055,0.721,-0.930,2
44,-34,39977,Max Homa,-0.201,-0.436,-0.245,0.480,2
45,7,35506,Mackenzie Hughes,-0.213,0.176,-0.628,0.240,2
46,19,22405,Justin Rose,-0.293,-0.190,-0.522,0.419,2
47,14,34099,Harris English,-0.325,0.461,-0.934,0.148,2
48,-15,47347,Adam Schenk,-0.334,-0.394,-1.264,1.325,2
49,0,34466,Peter Malnati,-0.352,0.120,-1.111,0.639,2
50,0,47504,Sam Burns,-0.366,-0.192,1.096,-1.271,2
51,-25,35461,Beau Hossler,-0.367,-0.682,-0.816,1.131,2
52,0,25493,Nick Taylor,-0.417,-0.073,0.169,-0.513,2
53,0,39324,J.J. Spaun,-0.433,-0.385,-0.928,0.880,2
54,0,32102,Rickie Fowler,-0.453,-0.093,-0.151,-0.208,2
55,0,49771,J.T. Poston,-0.475,-0.118,-0.134,-0.223,2
56,0,55182,Tom Kim,-0.490,0.314,-0.234,-0.570,2
57,0,54628,Lee Hodges,-0.587,-1.206,0.958,-0.338,2
58,-14,51634,Sahith Theegala,-0.633,-1.056,0.668,-0.245,2
59,0,33948,Byeong Hun An,-0.751,-0.429,-0.637,0.315,2
60,0,34213,Grayson Murray,-0.760,0.338,-0.529,-0.568,2
61,-6,33653,Thomas Detry,-0.815,0.430,-0.901,-0.344,2
62,0,33399,Adam Hadwin,-0.837,-0.928,0.451,-0.360,2
63,-22,46442,Maverick McNealy,-0.968,-0.192,-0.752,-0.025,2
64,0,28237,Rory McIlroy,-1.186,0.675,-2.073,0.212,2
65,-17,55789,Taylor Montgomery,-1.271,-0.958,-0.078,-0.234,2
65,0,57366,Cameron Young,-1.271,0.490,-1.007,-0.755,2
67,-10,35450,Patrick Cantlay,-1.318,-0.538,-0.209,-0.571,2
67,0,40098,Matt Fitzpatrick,-1.318,-0.740,-0.148,-0.430,2
69,0,34256,Andrew Putnam,-1.482,-0.703,-0.214,-0.565,2
70,0,28252,Seamus Power,-1.913,-1.272,0.242,-0.883,2
71,-62,36799,Stephan Jaeger,-1.920,-0.398,-0.969,-0.553,2
72,0,52374,Brandon Wu,-1.991,-0.390,-0.887,-0.713,2
73,-35,49947,Taylor Moore,-2.015,-0.718,-0.256,-1.041,2
74,0,55708,Hayden Buckley,-2.401,-1.071,-1.129,-0.201,2
75,0,46717,Viktor Hovland,-2.454,0.325,-1.630,-1.149,2
76,-52,36699,Patrick Rodgers,-2.662,-0.614,-2.117,0.069,2
77,-54,31646,Emiliano Grillo,-3.049,0.288,-2.720,-0.617,2
78,0,59866,Nick Dunlap,-3.433,-0.417,-2.543,-0.472,2
79,0,46340,Alex Smalley,-3.901,-0.199,-2.321,-1.381,2
80,0,47995,Davis Riley,-4.229,-1.206,-1.953,-1.070,2
